depth,latitude,longitude,water_temp,water_u,water_v,salinity,sphy,diatoms,mezoo,mizoo
-0.0,18.698942,-77.72,27.407003000000003,0.007598209,0.040988784,35.861702,0.009666918,0.0014862229999999998,0.0,0.0060429326
-0.0,18.698942,-77.68,27.390747,0.0029895827,0.04085199,35.863663,0.008609495,0.0013552055,0.0,0.005106923
-0.0,18.698942,-77.64,27.377901,-0.009917369,0.040220566,35.86405999999999,0.009413773,0.0013043857000000002,0.0,0.004496882
-0.0,18.698942,-77.6,27.363258,-0.022680655,0.04731394,35.863857,0.011107166000000002,0.0012060216,0.0,0.004367785999999999
-0.0,18.698942,-77.56,27.360203,-0.03177102,0.060865834,35.863583,0.011763484,0.0010383584,0.0,0.003995295
-0.0,18.698942,-77.52,27.344738,-0.044994815999999986,0.076284274,35.86293,0.012145773,0.00093941245,0.0,0.0040210662
-0.0,18.698942,-77.48,27.324709,-0.06352751,0.083010875,35.86190999999999,0.012825818,0.0010238023,0.0,0.004538878
-0.0,18.698942,-77.44,27.29891,-0.08224891,0.08924561,35.86111500000001,0.011581413999999998,0.0012024987,0.0,0.005219781
-0.0,18.698942,-77.4,27.279545,-0.0853063,0.09867269,35.859573,0.009143088,0.0012441336,0.0,0.0038900592
-0.0,18.698942,-77.36,27.28516,-0.07928717,0.098672695,35.85518,0.007867169,0.0015285798999999998,0.0,0.0052003562
-0.0,18.736826,-77.96,27.429174,-0.014841464,0.029908346,35.85119,0.016638821,0.0014369388,0.0,0.009834547
-0.0,18.736826,-77.92,27.424595,-0.016023505,0.030642802,35.851936,0.017017834,0.0015771542000000002,0.0,0.010495003
-0.0,18.736826,-77.88,27.422144,-0.014323875,0.036060553,35.85404600000001,0.016583377,0.0015580478,0.0,0.010870893
-0.0,18.736826,-77.84,27.412354,-0.013448644,0.041085564,35.85572,0.017954476,0.0017155504,0.0,0.012052238
-0.0,18.736826,-77.8,27.413366,-0.0124913305,0.043632377,35.857227,0.01874323,0.0017429982999999998,0.0,0.012554616
-0.0,18.736826,-77.76,27.405912,-0.010090033,0.042919777,35.85825,0.019983415,0.0018402804,0.0,0.012576993
-0.0,18.736826,-77.72,27.394047,-0.010725044,0.044871844,35.859024,0.019218965,0.001716131,0.0,0.011249628
-0.0,18.736826,-77.68,27.383526,-0.018956795,0.04768685,35.85876500000001,0.020178858,0.0016405229,0.0,0.010342175
-0.0,18.736826,-77.64,27.373756,-0.026305137000000003,0.05162729,35.85869,0.021793488,0.0015266126,0.0,0.009859323
-0.0,18.736826,-77.6,27.367386,-0.0296131,0.061065324,35.859432,0.021451468,0.0012891142,0.0,0.009396292
-0.0,18.736826,-77.56,27.355762,-0.03711399,0.07513519,35.86033,0.022003137,0.001236914,0.0,0.011051508
-0.0,18.736826,-77.52,27.351767,-0.04732213,0.096071675,35.859486,0.018938504,0.001168361,0.0,0.01056349
-0.0,18.736826,-77.48,27.335705,-0.05679061,0.10192566,35.859253,0.01635338,0.0012615802,0.0,0.010385357
-0.0,18.736826,-77.44,27.314182,-0.06062122,0.10256913,35.858486,0.01318149,0.0015127913,0.0,0.009530762
-0.0,18.736826,-77.4,27.292402000000006,-0.055423528,0.0920301,35.856995,0.009239257,0.0016514304,0.0,0.0063397507
-0.0,18.736826,-77.36,27.302372,-0.05120758,0.09203021,35.85444000000001,0.0032315797,0.0009499343,0.0,0.002655264
-0.0,18.774702,-77.96,27.413748,-0.03352404,0.028386692,35.85032,0.03642785,0.0014789426999999998,0.0,0.016539892
-0.0,18.774702,-77.92,27.41628,-0.032898024,0.028600344,35.851383,0.034755006,0.0014216305,0.0,0.016879838
-0.0,18.774702,-77.88,27.407566,-0.031814024,0.03399472,35.853218,0.034806672000000004,0.0014531063,0.0,0.017633606
-0.0,18.774702,-77.84,27.407703,-0.02999199,0.04142182,35.855373,0.03429173,0.0014120252,0.0,0.018078594
-0.0,18.774702,-77.8,27.402142,-0.030744908,0.04398967,35.856018,0.03537793,0.0014505144,0.0,0.018017631
-0.0,18.774702,-77.76,27.397434000000004,-0.031410847,0.044963125,35.85745,0.036905926,0.00138366,0.0,0.017075773
-0.0,18.774702,-77.72,27.384663,-0.03401227,0.047091283,35.856842,0.038681533,0.0013244032,0.0,0.016342387
-0.0,18.774702,-77.68,27.377872,-0.037908968,0.052866895,35.857246,0.039760485,0.0011758012,0.0,0.016275726
-0.0,18.774702,-77.64,27.370749,-0.041986845,0.059435487,35.856712,0.03736797,0.0011125985,0.0,0.017384583000000002
-0.0,18.774702,-77.6,27.365425,-0.048030317,0.07157808,35.857098,0.031230085,0.0010715596,0.0,0.01793364
-0.0,18.774702,-77.56,27.355856,-0.054070674000000006,0.082838535,35.857655,0.02498579,0.001045905,0.0,0.018682852
-0.0,18.774702,-77.52,27.348625,-0.056944788,0.10158405,35.858162,0.02000461,0.001204729,0.0,0.018215306
-0.0,18.774702,-77.48,27.335768,-0.054108307,0.105110526,35.85774,0.0151844695,0.0013615111,0.0,0.015657485
-0.0,18.774702,-77.44,27.326954,-0.052588183,0.10522378,35.856976,0.011884656,0.0017819603,0.0,0.013573712
-0.0,18.774702,-77.4,27.312109000000003,-0.055692576,0.09827924,35.853462,0.008964264,0.0020107196,0.0,0.0087240245
-0.0,18.774702,-77.36,27.339687,-0.05760713,0.09827962,35.851387,0.006820853000000001,0.0023166619,0.0,0.009018875
-0.0,18.81257,-77.96,27.411201,-0.050822392,0.028837098,35.850876,0.0522128,0.00095030136,0.0,0.01636147
-0.0,18.81257,-77.92,27.400972,-0.040724445,0.02871761,35.851685,0.052400246,0.0008877644,0.0,0.016618809
-0.0,18.81257,-77.88,27.397240000000004,-0.035606099999999995,0.033545457,35.853153000000006,0.051224615,0.0008546758999999999,0.0,0.017641999
-0.0,18.81257,-77.84,27.388693,-0.03811578,0.043648742,35.85383,0.051884357,0.00083831034,0.0,0.018084822
-0.0,18.81257,-77.8,27.385216,-0.04097198,0.047978524,35.854733,0.053612933,0.0008029391,0.0,0.018397175
-0.0,18.81257,-77.76,27.3773,-0.042747267,0.049081445,35.854996,0.054263394000000006,0.0007350505000000001,0.0,0.019608885
-0.0,18.81257,-77.72,27.373943,-0.048433095,0.051833715,35.8555,0.051012468,0.0006554467999999999,0.0,0.02174922
-0.0,18.81257,-77.68,27.370516,-0.052513383,0.05993256,35.856087,0.04467021,0.0006216905,0.0,0.024330817
-0.0,18.81257,-77.64,27.366945,-0.055045616,0.06794056,35.856228,0.035451714,0.00062690285,0.0,0.02570542
-0.0,18.81257,-77.6,27.358091,-0.060448565,0.080475286,35.855568,0.026540916,0.0007107941000000001,0.0,0.026158629
-0.0,18.81257,-77.56,27.356579,-0.06483134,0.09145735,35.855564,0.019977434,0.0008633872,0.0,0.024773326
-0.0,18.81257,-77.52,27.346144,-0.06547025599999999,0.09980579,35.85503,0.014505153,0.0011034568,0.0,0.022406032000000003
-0.0,18.81257,-77.48,27.335518,-0.060845807,0.10904524,35.8548,0.010910905,0.0014037228,0.0,0.019580435
-0.0,18.81257,-77.44,27.323381,-0.051829845,0.11071685,35.85485999999999,0.008820149000000001,0.0018363285,0.0,0.016891481
-0.0,18.81257,-77.4,27.317532,-0.045401275,0.117418855,35.85448,0.00770962,0.0022329418,0.0,0.011210253
-0.0,18.81257,-77.36,27.344824,-0.043692984,0.11741933,35.850502,0.0057350053,0.0024652963,0.0,0.011781165
-0.0,18.85043,-77.96,27.404718,-0.06169197,0.027524423,35.853046,0.054314714000000014,0.00053325295,0.0,0.014337441
-0.0,18.85043,-77.92,27.396194,-0.058455147,0.028198909,35.854095,0.054308016,0.0004855696,0.0,0.016425122
-0.0,18.85043,-77.88,27.391968,-0.05628872,0.03644649,35.854706,0.05356453,0.0004582521,0.0,0.018717581
-0.0,18.85043,-77.84,27.375296,-0.056849517,0.04714045,35.855137,0.052324433,0.00040748002,0.0,0.021336963
-0.0,18.85043,-77.8,27.377821,-0.058964647,0.05248394,35.854794,0.04748514,0.00039283113,0.0,0.024237942
-0.0,18.85043,-77.76,27.369135,-0.05945711,0.055207353,35.85493,0.04301978,0.00034900807,0.0,0.02613103
-0.0,18.85043,-77.72,27.369616,-0.06106782,0.05793081,35.855774,0.033864267,0.00037022025,0.0,0.027890243
-0.0,18.85043,-77.68,27.36839,-0.06327019,0.063584425,35.85658,0.025872232,0.00041656703,0.0,0.027970165
-0.0,18.85043,-77.64,27.365349,-0.06374499,0.07019465400000001,35.85692,0.019065913,0.00049743394,0.0,0.027194323
-0.0,18.85043,-77.6,27.357807,-0.06259245,0.080199,35.856655,0.01343508,0.0006460269,0.0,0.025316987000000003
-0.0,18.85043,-77.56,27.35457,-0.06159378,0.091161616,35.856316,0.010002412,0.0008541839,0.0,0.02332893
-0.0,18.85043,-77.52,27.35404,-0.059193384,0.095951706,35.855057,0.007540466,0.0011024561,0.0,0.021337083
-0.0,18.85043,-77.48,27.347116,-0.04453744,0.10320282,35.855232,0.005934872,0.0014151924,0.0,0.019010736
-0.0,18.85043,-77.44,27.334663,-0.015405437,0.10230528,35.854836,0.005279468000000001,0.001773558,0.0,0.017639214
-0.0,18.85043,-77.4,27.32981,0.013837876,0.112247795,35.856045,0.005572108,0.0023925994,0.0,0.0138242245
-0.0,18.85043,-77.36,27.336508,0.026007304,0.11224816,35.856247,0.0031628376,0.002422634,0.0,0.013414477
-0.0,18.888279,-77.96,27.407473,-0.07283086,0.024677595,35.856827,0.043428198,0.00037560222,0.0,0.01802872
-0.0,18.888279,-77.92,27.391768,-0.06902085,0.025692945,35.85683,0.041286707,0.0003198484,0.0,0.020890146
-0.0,18.888279,-77.88,27.380924,-0.06545449,0.038892817,35.85657,0.033904452,0.0003683004799999999,0.0,0.023200203
-0.0,18.888279,-77.84,27.380379,-0.06427403,0.050268684,35.85606,0.03171943,0.00034876534,0.0,0.025095193
-0.0,18.888279,-77.8,27.36248,-0.06165459,0.0553895,35.856716,0.022483433,0.0004310928,0.0,0.024571916
-0.0,18.888279,-77.76,27.36978,-0.058720686,0.05893698,35.85672800000001,0.018567156,0.00045535094,0.0,0.024591073
-0.0,18.888279,-77.72,27.357475,-0.05764224,0.06166725,35.857887,0.012313532,0.0006298242,0.0,0.022070665
-0.0,18.888279,-77.68,27.364042,-0.055339508,0.06505138,35.85910399999999,0.0103424275,0.0007038211999999999,0.0,0.02167905
-0.0,18.888279,-77.64,27.358067,-0.05196524,0.07123392,35.860004,0.006578655,0.00091502763,0.0,0.019151311
-0.0,18.888279,-77.6,27.36127,-0.04899024,0.07787962,35.860405,0.0049667046,0.0010191266,0.0,0.018546738
-0.0,18.888279,-77.56,27.361195,-0.042190287,0.08389758,35.86027,0.0041563963,0.0011142192,0.0,0.01780288
-0.0,18.888279,-77.52,27.357367,-0.030607589,0.08810669,35.86008,0.0028933836,0.0013099655,0.0,0.016533121
-0.0,18.888279,-77.48,27.35971,-0.019657124,0.08920020599999999,35.859806,0.0022118858,0.0014911267000000002,0.0,0.01572587
-0.0,18.888279,-77.44,27.34946,-0.006296071,0.088041015,35.85934,0.0018857486,0.0017303835999999998,0.0,0.015020461
-0.0,18.888279,-77.4,27.333122,-0.0005708472,0.101611026,35.85938,0.0021482978,0.0022634426000000003,0.0,0.013479391
-0.0,18.888279,-77.36,27.349857,-0.0037195012,0.10161139,35.85597999999999,0.0015903251,0.002135879,0.0,0.012402824
-0.0,18.92612,-77.96,27.384924,-0.06994689,0.024301175,35.860485,0.022153681,0.0004051269000000001,0.0,0.019118525
-0.0,18.92612,-77.92,27.382591,-0.06919561,0.027114125,35.860664,0.019857101,0.0004393183,0.0,0.020033319
-0.0,18.92612,-77.88,27.367205,-0.063885875,0.039080177,35.86020300000001,0.01654938,0.0005393914,0.0,0.01958249
-0.0,18.92612,-77.84,27.365406,-0.060086355,0.053461365,35.859306,0.01233625,0.0006845921000000001,0.0,0.017381014
-0.0,18.92612,-77.8,27.367788,-0.062005196,0.06319366400000001,35.85889,0.00975988,0.0007598123,0.0,0.017043274
-0.0,18.92612,-77.76,27.354649,-0.06557222,0.066259265,35.859993,0.007265061999999998,0.00092136534,0.0,0.014599931000000003
-0.0,18.92612,-77.72,27.354685,-0.07129758,0.06943819,35.861404,0.006637082,0.0010090298,0.0,0.013732968
-0.0,18.92612,-77.68,27.352007,-0.076737866,0.07171265,35.862453,0.0068197935,0.0010485341,0.0,0.012257831
-0.0,18.92612,-77.64,27.35459,-0.07478447,0.07523067,35.863792,0.006315831,0.0012031716,0.0,0.011349213
-0.0,18.92612,-77.6,27.350624,-0.07011236,0.07702428,35.86435,0.0059911096,0.0012662022,0.0,0.011384656000000002
-0.0,18.92612,-77.56,27.355148,-0.06601746,0.07941651,35.865685,0.006654754000000001,0.0014108698000000002,0.0,0.010797838999999998
-0.0,18.92612,-77.52,27.353586,-0.058379337,0.08079602599999999,35.865337,0.006633998,0.0014602010999999998,0.0,0.011105579
-0.0,18.92612,-77.48,27.347355,-0.05058436,0.08708722,35.865562,0.005599485,0.0016676362,0.0,0.011082722
-0.0,18.92612,-77.44,27.343435,-0.04717081,0.090142965,35.864887,0.0043549407,0.001695606,0.0,0.011560033
-0.0,18.92612,-77.4,27.338478,-0.046439774,0.10394044,35.863365,0.0033678107,0.0021512206,0.0,0.011210693
-0.0,18.92612,-77.36,27.361149,-0.046422884000000005,0.10394083,35.8626,0.005881915,0.0019909702,0.0,0.0100710625
-0.0,18.963955,-77.96,27.365358,-0.080864765,0.031059643,35.86064000000001,0.01151158,0.0004952675700000001,0.0,0.014206189
-0.0,18.963955,-77.92,27.37653,-0.08968329,0.033682965,35.860756,0.010453353,0.0006420040000000001,0.0,0.012872642
-0.0,18.963955,-77.88,27.365606,-0.09429671,0.03908445,35.860813,0.009816046,0.00066290825,0.0,0.011586154
-0.0,18.963955,-77.84,27.36911,-0.09481576,0.05731988,35.862022,0.009593165,0.00083586527,0.0,0.009614241
-0.0,18.963955,-77.8,27.351751,-0.09379508,0.06679116,35.861977,0.01014889,0.0008218056,0.0,0.007075209
-0.0,18.963955,-77.76,27.351892,-0.09323838,0.07378587,35.864105,0.011640163,0.0008138675500000001,0.0,0.005895879000000001
-0.0,18.963955,-77.72,27.33302,-0.09427746,0.075962596,35.86718,0.013771003,0.0008338464999999999,0.0,0.0045148917
-0.0,18.963955,-77.68,27.344065000000004,-0.09709815,0.07524657,35.869278,0.017731197,0.0010388778,0.0,0.004295853
-0.0,18.963955,-77.64,27.355703,-0.096269,0.07422748,35.87092600000001,0.021473136,0.0012757825,0.0,0.0045245173
-0.0,18.963955,-77.6,27.35046,-0.09118398,0.07309912,35.87239,0.02572279,0.0015355755,0.0,0.0043365536
-0.0,18.963955,-77.56,27.347527000000003,-0.08566471,0.07304678,35.87314,0.029320817,0.0018070118,0.0,0.004966832
-0.0,18.963955,-77.52,27.347507,-0.07785366,0.0737653,35.87413400000001,0.03108065,0.0020535653,0.0,0.0055963406
-0.0,18.963955,-77.48,27.340525,-0.06363464,0.07833878,35.873135,0.028592095,0.002237914,0.0,0.00671561
-0.0,18.963955,-77.44,27.346277,-0.03623387,0.077993646,35.87179000000001,0.02454546,0.0023573546,0.0,0.007991538000000001
-0.0,18.963955,-77.4,27.337173,-0.0020230748,0.084535,35.870785,0.01675447,0.002574925,0.0,0.008510646
-0.0,18.963955,-77.36,27.342377000000006,0.014328487,0.08453556,35.870647,0.008632407,0.0010690609,0.0,0.0036505896
-2.0,18.471458,-77.96,27.489016,0.006134825,0.048998423,35.887295,0.027806062000000003,0.0005324264599999999,0.0,0.0013480345
-2.0,18.509394,-77.96,27.528954,0.004319958400000001,0.0813327,35.87052,0.019374352,0.0004096509,0.0,0.0011021399
-2.0,18.509394,-77.92,27.62933,-0.038646173,0.054818492,35.86715,0.009438906,0.00022489548,0.0,0.0006263843
-2.0,18.509394,-77.88,27.859221999999995,-0.027398352,0.056648187,35.86924000000001,0.0055239904000000005,0.00014762735,0.0,0.00036684173
-2.0,18.509394,-77.8,28.065147,0.014923458,-0.0037333197,35.81684,0.003218139,0.00012987542,0.0,8.208078000000001e-05
-2.0,18.509394,-77.76,27.808031,0.0139183905,0.02602165,35.85113,0.0036690095,0.00017992682,0.0,0.00015435417
-2.0,18.509394,-77.72,27.553963,0.01281834,0.0128023885,35.86741,0.009797104,0.00028514076,0.0,0.00018968561
-2.0,18.509394,-77.68,27.44278,0.009582686,-0.00025406683999999995,35.87882000000001,0.00963416,0.00033902723,0.0,0.00020814913
